zip,state,county,city_town,climate_zone,moisture_regime
42355,KY,DAVIESS,MACEO,4,moist
42356,KY,DAVIESS,MAPLE MOUNT,4,moist
42361,KY,OHIO,OLATON,4,moist
42366,KY,DAVIESS,PHILPOT,4,moist
42367,KY,MUHLENBERG,POWDERLY,4,moist
42368,KY,OHIO,REYNOLDS STATION,4,moist
42369,KY,OHIO,ROCKPORT,4,moist
42371,KY,MCLEAN,RUMSEY,4,moist
42372,KY,MCLEAN,SACRAMENTO,4,moist
42374,KY,MUHLENBERG,SOUTH CARROLLTON,4,moist
42376,KY,DAVIESS,UTICA,4,moist
42378,KY,DAVIESS,WHITESVILLE,4,moist
42404,KY,WEBSTER,CLAY,4,moist
42406,KY,HENDERSON,CORYDON,4,moist
42408,KY,HOPKINS,DAWSON SPRINGS,4,moist
42409,KY,WEBSTER,DIXON,4,moist
42410,KY,HOPKINS,EARLINGTON,4,moist
42411,KY,CALDWELL,FREDONIA,4,moist
42413,KY,HOPKINS,HANSON,4,moist
42419,KY,HENDERSON,HENDERSON,4,moist
42420,KY,HENDERSON,HENDERSON,4,moist
42431,KY,HOPKINS,MADISONVILLE,4,moist
42436,KY,HOPKINS,MANITOU,4,moist
42437,KY,UNION,MORGANFIELD,4,moist
42440,KY,HOPKINS,MORTONS GAP,4,moist
42441,KY,HOPKINS,NEBO,4,moist
42442,KY,HOPKINS,NORTONVILLE,4,moist
42444,KY,WEBSTER,POOLE,4,moist
42445,KY,CALDWELL,PRINCETON,4,moist
42450,KY,WEBSTER,PROVIDENCE,4,moist
42451,KY,HENDERSON,REED,4,moist
42452,KY,HENDERSON,ROBARDS,4,moist
42453,KY,HOPKINS,SAINT CHARLES,4,moist
42455,KY,WEBSTER,SEBREE,4,moist
42456,KY,WEBSTER,SLAUGHTERS,4,moist
42457,KY,HENDERSON,SMITH MILLS,4,moist
42458,KY,HENDERSON,SPOTTSVILLE,4,moist
42459,KY,UNION,STURGIS,4,moist
42460,KY,UNION,SULLIVAN,4,moist
42461,KY,UNION,UNIONTOWN,4,moist
42462,KY,UNION,WAVERLY,4,moist
42463,KY,WEBSTER,WHEATCROFT,4,moist
42464,KY,HOPKINS,WHITE PLAINS,4,moist
42501,KY,PULASKI,SOMERSET,4,moist
42502,KY,PULASKI,SOMERSET,4,moist
42503,KY,PULASKI,SOMERSET,4,moist
42516,KY,CASEY,BETHELRIDGE,4,moist
42518,KY,PULASKI,BRONSTON,4,moist
42519,KY,PULASKI,BURNSIDE,4,moist
42528,KY,CASEY,DUNNVILLE,4,moist
42533,KY,PULASKI,FERGUSON,4,moist
42539,KY,CASEY,LIBERTY,4,moist
42541,KY,CASEY,MIDDLEBURG,4,moist
42544,KY,PULASKI,NANCY,4,moist
42553,KY,PULASKI,SCIENCE HILL,4,moist
42558,KY,PULASKI,TATEVILLE,4,moist
42564,KY,PULASKI,WEST SOMERSET,4,moist
42565,KY,CASEY,WINDSOR,4,moist
42566,KY,CASEY,YOSEMITE,4,moist
42567,KY,PULASKI,EUBANK,4,moist
42602,KY,CLINTON,ALBANY,4,moist
42603,KY,CLINTON,ALPHA,4,moist
42629,KY,RUSSELL,JAMESTOWN,4,moist
42631,KY,MCCREARY,MARSHES SIDING,4,moist
42633,KY,WAYNE,MONTICELLO,4,moist
42634,KY,MCCREARY,PARKERS LAKE,4,moist
42635,KY,MCCREARY,PINE KNOT,4,moist
42638,KY,MCCREARY,REVELO,4,moist
42642,KY,RUSSELL,RUSSELL SPRINGS,4,moist
42647,KY,MCCREARY,STEARNS,4,moist
42649,KY,MCCREARY,STRUNK,4,moist
42653,KY,MCCREARY,WHITLEY CITY,4,moist
42701,KY,HARDIN,ELIZABETHTOWN,4,moist
42702,KY,HARDIN,ELIZABETHTOWN,4,moist
42712,KY,GRAYSON,BIG CLIFTY,4,moist
42713,KY,HART,BONNIEVILLE,4,moist
42715,KY,ADAIR,BREEDING,4,moist
42716,KY,LARUE,BUFFALO,4,moist
42717,KY,CUMBERLAND,BURKESVILLE,4,moist
42718,KY,TAYLOR,CAMPBELLSVILLE,4,moist
42719,KY,TAYLOR,CAMPBELLSVILLE,4,moist
42721,KY,GRAYSON,CANEYVILLE,4,moist
42722,KY,HART,CANMER,4,moist
42724,KY,HARDIN,CECILIA,4,moist
42726,KY,GRAYSON,CLARKSON,4,moist
42728,KY,ADAIR,COLUMBIA,4,moist
42729,KY,HART,CUB RUN,4,moist
42732,KY,HARDIN,EASTVIEW,4,moist
42733,KY,TAYLOR,ELK HORN,4,moist
42740,KY,HARDIN,GLENDALE,4,moist
42741,KY,ADAIR,GLENS FORK,4,moist
42743,KY,GREEN,GREENSBURG,4,moist
42746,KY,HART,HARDYVILLE,4,moist
42748,KY,LARUE,HODGENVILLE,4,moist
42749,KY,HART,HORSE CAVE,4,moist
42753,KY,ADAIR,KNIFLEY,4,moist
42754,KY,GRAYSON,LEITCHFIELD,4,moist
42755,KY,GRAYSON,LEITCHFIELD,4,moist
42757,KY,LARUE,MAGNOLIA,4,moist
42758,KY,TAYLOR,MANNSVILLE,4,moist
42759,KY,CUMBERLAND,MARROWBONE,4,moist
42762,KY,GRAYSON,MILLWOOD,4,moist
42764,KY,LARUE,MOUNT SHERMAN,4,moist
42765,KY,HART,MUNFORDVILLE,4,moist
42776,KY,HARDIN,SONORA,4,moist
42782,KY,GREEN,SUMMERSVILLE,4,moist
42784,KY,HARDIN,UPTON,4,moist
42788,KY,HARDIN,WHITE MILLS,4,moist
43001,OH,LICKING,ALEXANDRIA,5,moist
43002,OH,FRANKLIN,AMLIN,5,moist
43003,OH,DELAWARE,ASHLEY,5,moist
43004,OH,FRANKLIN,BLACKLICK,5,moist
43005,OH,KNOX,BLADENSBURG,5,moist
43006,OH,KNOX,BRINKHAVEN,5,moist
43007,OH,UNION,BROADWAY,5,moist
43008,OH,LICKING,BUCKEYE LAKE,5,moist
43009,OH,CHAMPAIGN,CABLE,5,moist
43010,OH,CLARK,CATAWBA,5,moist
43011,OH,KNOX,CENTERBURG,5,moist
43013,OH,LICKING,CROTON,5,moist
43014,OH,KNOX,DANVILLE,5,moist
43015,OH,DELAWARE,DELAWARE,5,moist
43016,OH,FRANKLIN,DUBLIN,5,moist
43017,OH,FRANKLIN,DUBLIN,5,moist
43018,OH,LICKING,ETNA,5,moist
43019,OH,KNOX,FREDERICKTOWN,5,moist
43021,OH,DELAWARE,GALENA,5,moist
43022,OH,KNOX,GAMBIER,5,moist
43023,OH,LICKING,GRANVILLE,5,moist
43025,OH,LICKING,HEBRON,5,moist
43026,OH,FRANKLIN,HILLIARD,5,moist
43027,OH,LICKING,HOMER,5,moist
43028,OH,KNOX,HOWARD,5,moist
43029,OH,UNION,IRWIN,5,moist
43030,OH,LICKING,JACKSONTOWN,5,moist
43031,OH,LICKING,JOHNSTOWN,5,moist
43032,OH,DELAWARE,KILBOURNE,5,moist
43033,OH,LICKING,KIRKERSVILLE,5,moist
43035,OH,DELAWARE,LEWIS CENTER,5,moist
43036,OH,UNION,MAGNETIC SPRINGS,5,moist
43037,OH,KNOX,MARTINSBURG,5,moist
43040,OH,UNION,MARYSVILLE,5,moist
43041,OH,UNION,MARYSVILLE,5,moist
43044,OH,CHAMPAIGN,MECHANICSBURG,5,moist
43045,OH,UNION,MILFORD CENTER,5,moist
43046,OH,FAIRFIELD,MILLERSPORT,5,moist
43047,OH,CHAMPAIGN,MINGO,5,moist
43048,OH,KNOX,MOUNT LIBERTY,5,moist
43050,OH,KNOX,MOUNT VERNON,5,moist
43054,OH,FRANKLIN,NEW ALBANY,5,moist
43055,OH,LICKING,NEWARK,5,moist
43056,OH,LICKING,HEATH,5,moist
43058,OH,LICKING,NEWARK,5,moist
43060,OH,CHAMPAIGN,NORTH LEWISBURG,5,moist
43061,OH,DELAWARE,OSTRANDER,5,moist
43062,OH,LICKING,PATASKALA,5,moist
43064,OH,MADISON,PLAIN CITY,5,moist
43065,OH,DELAWARE,POWELL,5,moist
43066,OH,DELAWARE,RADNOR,5,moist
43067,OH,UNION,RAYMOND,5,moist
43068,OH,FRANKLIN,REYNOLDSBURG,5,moist
43070,OH,CHAMPAIGN,ROSEWOOD,5,moist
43071,OH,LICKING,SAINT LOUISVILLE,5,moist
43072,OH,CHAMPAIGN,SAINT PARIS,5,moist
43073,OH,LICKING,SUMMIT STATION,5,moist
43074,OH,DELAWARE,SUNBURY,5,moist
43076,OH,PERRY,THORNVILLE,5,moist
43077,OH,UNION,UNIONVILLE CENTER,5,moist
43078,OH,CHAMPAIGN,URBANA,5,moist
43080,OH,LICKING,UTICA,5,moist
43081,OH,FRANKLIN,WESTERVILLE,5,moist
43082,OH,DELAWARE,WESTERVILLE,5,moist
43083,OH,CHAMPAIGN,WESTVILLE,5,moist
43084,OH,CHAMPAIGN,WOODSTOCK,5,moist
43085,OH,FRANKLIN,COLUMBUS,5,moist
43086,OH,FRANKLIN,WESTERVILLE,5,moist
43101,OH,ROSS,ADELPHI,5,moist
43102,OH,FAIRFIELD,AMANDA,5,moist
43103,OH,PICKAWAY,ASHVILLE,5,moist
43105,OH,FAIRFIELD,BALTIMORE,5,moist
43106,OH,FAYETTE,BLOOMINGBURG,5,moist
43107,OH,FAIRFIELD,BREMEN,5,moist
43109,OH,FRANKLIN,BRICE,5,moist
43110,OH,FRANKLIN,CANAL WINCHESTER,5,moist
43111,OH,HOCKING,CARBON HILL,5,moist
43112,OH,FAIRFIELD,CARROLL,5,moist
43113,OH,PICKAWAY,CIRCLEVILLE,5,moist
43115,OH,ROSS,CLARKSBURG,5,moist
43116,OH,PICKAWAY,COMMERCIAL POINT,5,moist
43119,OH,FRANKLIN,GALLOWAY,5,moist
43123,OH,FRANKLIN,GROVE CITY,5,moist
43125,OH,FRANKLIN,GROVEPORT,5,moist
43126,OH,FRANKLIN,HARRISBURG,5,moist
43127,OH,HOCKING,HAYDENVILLE,5,moist
43128,OH,FAYETTE,JEFFERSONVILLE,5,moist
43130,OH,FAIRFIELD,LANCASTER,5,moist
43135,OH,HOCKING,LAURELVILLE,5,moist
43136,OH,FAIRFIELD,LITHOPOLIS,5,moist
43137,OH,FRANKLIN,LOCKBOURNE,5,moist
43138,OH,HOCKING,LOGAN,5,moist
43140,OH,MADISON,LONDON,5,moist
43142,OH,FAYETTE,MILLEDGEVILLE,5,moist
43143,OH,MADISON,MOUNT STERLING,5,moist
43144,OH,HOCKING,MURRAY CITY,5,moist
43145,OH,PICKAWAY,NEW HOLLAND,5,moist
43146,OH,PICKAWAY,ORIENT,5,moist
43147,OH,FAIRFIELD,PICKERINGTON,5,moist
43148,OH,FAIRFIELD,PLEASANTVILLE,5,moist
43149,OH,HOCKING,ROCKBRIDGE,5,moist
43150,OH,FAIRFIELD,RUSHVILLE,5,moist
43151,OH,MADISON,SEDALIA,5,moist
43152,OH,HOCKING,SOUTH BLOOMINGVILLE,5,moist
43153,OH,MADISON,SOUTH SOLON,5,moist
43154,OH,FAIRFIELD,STOUTSVILLE,5,moist
43155,OH,FAIRFIELD,SUGAR GROVE,5,moist
43156,OH,PICKAWAY,TARLTON,5,moist
43157,OH,FAIRFIELD,THURSTON,5,moist
43158,OH,HOCKING,UNION FURNACE,5,moist
43160,OH,FAYETTE,WASHINGTON COURT HOUSE,5,moist
43162,OH,MADISON,WEST JEFFERSON,5,moist
43164,OH,PICKAWAY,WILLIAMSPORT,5,moist
43194,OH,FRANKLIN,LOCKBOURNE,5,moist
43201,OH,FRANKLIN,COLUMBUS,5,moist
43202,OH,FRANKLIN,COLUMBUS,5,moist
43203,OH,FRANKLIN,COLUMBUS,5,moist
43204,OH,FRANKLIN,COLUMBUS,5,moist
43205,OH,FRANKLIN,COLUMBUS,5,moist
43206,OH,FRANKLIN,COLUMBUS,5,moist
43207,OH,FRANKLIN,COLUMBUS,5,moist
43209,OH,FRANKLIN,COLUMBUS,5,moist
43210,OH,FRANKLIN,COLUMBUS,5,moist
43211,OH,FRANKLIN,COLUMBUS,5,moist
43212,OH,FRANKLIN,COLUMBUS,5,moist
43213,OH,FRANKLIN,COLUMBUS,5,moist
43214,OH,FRANKLIN,COLUMBUS,5,moist
43215,OH,FRANKLIN,COLUMBUS,5,moist
43216,OH,FRANKLIN,COLUMBUS,5,moist
43217,OH,FRANKLIN,COLUMBUS,5,moist
43218,OH,FRANKLIN,COLUMBUS,5,moist
43219,OH,FRANKLIN,COLUMBUS,5,moist
43220,OH,FRANKLIN,COLUMBUS,5,moist
43221,OH,FRANKLIN,COLUMBUS,5,moist
43222,OH,FRANKLIN,COLUMBUS,5,moist
43223,OH,FRANKLIN,COLUMBUS,5,moist
43224,OH,FRANKLIN,COLUMBUS,5,moist
43227,OH,FRANKLIN,COLUMBUS,5,moist
43228,OH,FRANKLIN,COLUMBUS,5,moist
43229,OH,FRANKLIN,COLUMBUS,5,moist
43230,OH,FRANKLIN,COLUMBUS,5,moist
43231,OH,FRANKLIN,COLUMBUS,5,moist
43232,OH,FRANKLIN,COLUMBUS,5,moist
43235,OH,FRANKLIN,COLUMBUS,5,moist
43236,OH,FRANKLIN,COLUMBUS,5,moist
43240,OH,DELAWARE,COLUMBUS,5,moist
43251,OH,FRANKLIN,COLUMBUS,5,moist
43266,OH,FRANKLIN,COLUMBUS,5,moist
43271,OH,FRANKLIN,COLUMBUS,5,moist
43287,OH,FRANKLIN,COLUMBUS,5,moist
43291,OH,FRANKLIN,COLUMBUS,5,moist
43301,OH,MARION,MARION,5,moist
43302,OH,MARION,MARION,5,moist
43310,OH,LOGAN,BELLE CENTER,5,moist
43311,OH,LOGAN,BELLEFONTAINE,5,moist
43314,OH,MARION,CALEDONIA,5,moist
43315,OH,MORROW,CARDINGTON,5,moist
43316,OH,WYANDOT,CAREY,5,moist
43317,OH,MORROW,CHESTERVILLE,5,moist
43318,OH,LOGAN,DE GRAFF,5,moist
43319,OH,LOGAN,EAST LIBERTY,5,moist
43320,OH,MORROW,EDISON,5,moist
43321,OH,MORROW,FULTON,5,moist
43322,OH,MARION,GREEN CAMP,5,moist
43323,OH,WYANDOT,HARPSTER,5,moist
43324,OH,LOGAN,HUNTSVILLE,5,moist
43325,OH,MORROW,IBERIA,5,moist
43326,OH,HARDIN,KENTON,5,moist
43330,OH,WYANDOT,KIRBY,5,moist
43331,OH,LOGAN,LAKEVIEW,5,moist
43332,OH,MARION,LA RUE,5,moist
43333,OH,LOGAN,LEWISTOWN,5,moist
43334,OH,MORROW,MARENGO,5,moist
43335,OH,MARION,MARTEL,5,moist
43336,OH,LOGAN,MIDDLEBURG,5,moist
43337,OH,MARION,MORRAL,5,moist
43338,OH,MORROW,MOUNT GILEAD,5,moist
43340,OH,HARDIN,MOUNT VICTORY,5,moist
43341,OH,MARION,NEW BLOOMINGTON,5,moist
43342,OH,MARION,PROSPECT,5,moist
43343,OH,LOGAN,QUINCY,5,moist
43344,OH,UNION,RICHWOOD,5,moist
43345,OH,HARDIN,RIDGEWAY,5,moist
43346,OH,HARDIN,ROUNDHEAD,5,moist
43347,OH,LOGAN,RUSHSYLVANIA,5,moist
43348,OH,LOGAN,RUSSELLS POINT,5,moist
43349,OH,MORROW,SHAUCK,5,moist
43350,OH,MORROW,SPARTA,5,moist
43351,OH,WYANDOT,UPPER SANDUSKY,5,moist
43356,OH,MARION,WALDO,5,moist
43357,OH,LOGAN,WEST LIBERTY,5,moist
43358,OH,LOGAN,WEST MANSFIELD,5,moist
43359,OH,WYANDOT,WHARTON,5,moist
43360,OH,LOGAN,ZANESFIELD,5,moist
43402,OH,WOOD,BOWLING GREEN,5,moist
43403,OH,WOOD,BOWLING GREEN,5,moist
43406,OH,WOOD,BRADNER,5,moist
43407,OH,SANDUSKY,BURGOON,5,moist
43408,OH,OTTAWA,CLAY CENTER,5,moist
43410,OH,SANDUSKY,CLYDE,5,moist
43412,OH,OTTAWA,CURTICE,5,moist
43413,OH,WOOD,CYGNET,5,moist
43414,OH,WOOD,DUNBRIDGE,5,moist
43416,OH,OTTAWA,ELMORE,5,moist
43420,OH,SANDUSKY,FREMONT,5,moist
43430,OH,OTTAWA,GENOA,5,moist
43431,OH,SANDUSKY,GIBSONBURG,5,moist
43432,OH,OTTAWA,GRAYTOWN,5,moist
43433,OH,OTTAWA,GYPSUM,5,moist
43435,OH,SANDUSKY,HELENA,5,moist
43437,OH,WOOD,JERRY CITY,5,moist
43438,OH,ERIE,KELLEYS ISLAND,5,moist
43439,OH,OTTAWA,LACARNE,5,moist
43440,OH,OTTAWA,LAKESIDE MARBLEHEAD,5,moist
43441,OH,WOOD,LEMOYNE,5,moist
43442,OH,SANDUSKY,LINDSEY,5,moist
43443,OH,WOOD,LUCKEY,5,moist
43445,OH,OTTAWA,MARTIN,5,moist
43446,OH,OTTAWA,MIDDLE BASS,5,moist
43447,OH,WOOD,MILLBURY,5,moist
43449,OH,OTTAWA,OAK HARBOR,5,moist
43450,OH,WOOD,PEMBERVILLE,5,moist
43451,OH,WOOD,PORTAGE,5,moist
43452,OH,OTTAWA,PORT CLINTON,5,moist
43456,OH,OTTAWA,PUT IN BAY,5,moist
43457,OH,WOOD,RISINGSUN,5,moist
43458,OH,OTTAWA,ROCKY RIDGE,5,moist
43460,OH,WOOD,ROSSFORD,5,moist
43462,OH,WOOD,RUDOLPH,5,moist
43463,OH,WOOD,STONY RIDGE,5,moist
43464,OH,SANDUSKY,VICKERY,5,moist
43465,OH,WOOD,WALBRIDGE,5,moist
43466,OH,WOOD,WAYNE,5,moist
43468,OH,OTTAWA,WILLISTON,5,moist
43469,OH,SANDUSKY,WOODVILLE,5,moist
43501,OH,WILLIAMS,ALVORDTON,5,moist
43502,OH,FULTON,ARCHBOLD,5,moist
43504,OH,LUCAS,BERKEY,5,moist
43505,OH,WILLIAMS,BLAKESLEE,5,moist
43506,OH,WILLIAMS,BRYAN,5,moist
43511,OH,WOOD,CUSTAR,5,moist
43512,OH,DEFIANCE,DEFIANCE,5,moist
43515,OH,FULTON,DELTA,5,moist
43516,OH,HENRY,DESHLER,5,moist
43517,OH,WILLIAMS,EDGERTON,5,moist
43518,OH,WILLIAMS,EDON,5,moist
43519,OH,DEFIANCE,EVANSPORT,5,moist
43520,OH,DEFIANCE,FARMER,5,moist
43521,OH,FULTON,FAYETTE,5,moist
43522,OH,WOOD,GRAND RAPIDS,5,moist
43523,OH,HENRY,GRELTON,5,moist
43524,OH,HENRY,HAMLER,5,moist
43525,OH,WOOD,HASKINS,5,moist
43526,OH,DEFIANCE,HICKSVILLE,5,moist
43527,OH,HENRY,HOLGATE,5,moist
43528,OH,LUCAS,HOLLAND,5,moist
43529,OH,WOOD,HOYTVILLE,5,moist
43530,OH,DEFIANCE,JEWELL,5,moist
43531,OH,WILLIAMS,KUNKLE,5,moist
43532,OH,HENRY,LIBERTY CENTER,5,moist
43533,OH,FULTON,LYONS,5,moist
43534,OH,HENRY,MC CLURE,5,moist
43535,OH,HENRY,MALINTA,5,moist
43536,OH,DEFIANCE,MARK CENTER,5,moist
43537,OH,LUCAS,MAUMEE,5,moist
43540,OH,FULTON,METAMORA,5,moist
43541,OH,WOOD,MILTON CENTER,5,moist
43542,OH,LUCAS,MONCLOVA,5,moist
43543,OH,WILLIAMS,MONTPELIER,5,moist
43545,OH,HENRY,NAPOLEON,5,moist
43547,OH,LUCAS,NEAPOLIS,5,moist
43548,OH,HENRY,NEW BAVARIA,5,moist
43549,OH,DEFIANCE,NEY,5,moist
43550,OH,HENRY,OKOLONA,5,moist
43551,OH,WOOD,PERRYSBURG,5,moist
43552,OH,WOOD,PERRYSBURG,5,moist
43553,OH,FULTON,PETTISVILLE,5,moist
43554,OH,WILLIAMS,PIONEER,5,moist
43555,OH,HENRY,RIDGEVILLE CORNERS,5,moist
43556,OH,DEFIANCE,SHERWOOD,5,moist
43557,OH,WILLIAMS,STRYKER,5,moist
43558,OH,FULTON,SWANTON,5,moist
43560,OH,LUCAS,SYLVANIA,5,moist
43565,OH,WOOD,TONTOGANY,5,moist
43566,OH,LUCAS,WATERVILLE,5,moist
43567,OH,FULTON,WAUSEON,5,moist
43569,OH,WOOD,WESTON,5,moist
43570,OH,WILLIAMS,WEST UNITY,5,moist
43571,OH,LUCAS,WHITEHOUSE,5,moist
43601,OH,LUCAS,TOLEDO,5,moist
43603,OH,LUCAS,TOLEDO,5,moist
43604,OH,LUCAS,TOLEDO,5,moist
43605,OH,LUCAS,TOLEDO,5,moist
43606,OH,LUCAS,TOLEDO,5,moist
43607,OH,LUCAS,TOLEDO,5,moist
43608,OH,LUCAS,TOLEDO,5,moist
43609,OH,LUCAS,TOLEDO,5,moist
43610,OH,LUCAS,TOLEDO,5,moist
43611,OH,LUCAS,TOLEDO,5,moist
43612,OH,LUCAS,TOLEDO,5,moist
43613,OH,LUCAS,TOLEDO,5,moist
43614,OH,LUCAS,TOLEDO,5,moist
43615,OH,LUCAS,TOLEDO,5,moist
43616,OH,LUCAS,OREGON,5,moist
43617,OH,LUCAS,TOLEDO,5,moist
43619,OH,WOOD,NORTHWOOD,5,moist
43620,OH,LUCAS,TOLEDO,5,moist
43623,OH,LUCAS,TOLEDO,5,moist
43635,OH,LUCAS,TOLEDO,5,moist
43652,OH,LUCAS,TOLEDO,5,moist
43659,OH,LUCAS,TOLEDO,5,moist
43660,OH,LUCAS,TOLEDO,5,moist
43697,OH,LUCAS,TOLEDO,5,moist
43699,OH,LUCAS,TOLEDO,5,moist
43701,OH,MUSKINGUM,ZANESVILLE,5,moist
43702,OH,MUSKINGUM,ZANESVILLE,5,moist
43711,OH,NOBLE,AVA,5,moist
43713,OH,BELMONT,BARNESVILLE,5,moist
43716,OH,MONROE,BEALLSVILLE,5,moist
43717,OH,NOBLE,BELLE VALLEY,5,moist
43718,OH,BELMONT,BELMONT,5,moist
43719,OH,BELMONT,BETHESDA,5,moist
43720,OH,MUSKINGUM,BLUE ROCK,5,moist
43721,OH,LICKING,BROWNSVILLE,5,moist
43722,OH,GUERNSEY,BUFFALO,5,moist
43723,OH,GUERNSEY,BYESVILLE,5,moist
43724,OH,NOBLE,CALDWELL,5,moist
43725,OH,GUERNSEY,CAMBRIDGE,5,moist
43727,OH,MUSKINGUM,CHANDLERSVILLE,5,moist
43728,OH,MORGAN,CHESTERHILL,5,moist
43730,OH,PERRY,CORNING,5,moist
43731,OH,PERRY,CROOKSVILLE,5,moist
43732,OH,GUERNSEY,CUMBERLAND,5,moist
43733,OH,GUERNSEY,DERWENT,5,moist
43734,OH,MUSKINGUM,DUNCAN FALLS,5,moist
43735,OH,MUSKINGUM,EAST FULTONHAM,5,moist
43738,OH,MUSKINGUM,FULTONHAM,5,moist
43739,OH,PERRY,GLENFORD,5,moist
43740,OH,LICKING,GRATIOT,5,moist
43746,OH,MUSKINGUM,HOPEWELL,5,moist
43747,OH,MONROE,JERUSALEM,5,moist
43748,OH,PERRY,JUNCTION CITY,5,moist
43749,OH,GUERNSEY,KIMBOLTON,5,moist
43750,OH,GUERNSEY,KIPLING,5,moist
43752,OH,MONROE,LAINGS,5,moist
43754,OH,MONROE,LEWISVILLE,5,moist
43755,OH,GUERNSEY,LORE CITY,5,moist
43756,OH,MORGAN,MCCONNELSVILLE,5,moist
43757,OH,MONROE,MALAGA,5,moist
43758,OH,MORGAN,MALTA,5,moist
43759,OH,BELMONT,MORRISTOWN,5,moist
43760,OH,PERRY,MOUNT PERRY,5,moist
43761,OH,PERRY,MOXAHALA,5,moist
43762,OH,MUSKINGUM,NEW CONCORD,5,moist
43764,OH,PERRY,NEW LEXINGTON,5,moist
43766,OH,PERRY,NEW STRAITSVILLE,5,moist
43767,OH,MUSKINGUM,NORWICH,5,moist
43768,OH,GUERNSEY,OLD WASHINGTON,5,moist
43771,OH,MUSKINGUM,PHILO,5,moist
43772,OH,GUERNSEY,PLEASANT CITY,5,moist
43773,OH,GUERNSEY,QUAKER CITY,5,moist
43777,OH,MUSKINGUM,ROSEVILLE,5,moist
43778,OH,GUERNSEY,SALESVILLE,5,moist
43779,OH,NOBLE,SARAHSVILLE,5,moist
43780,OH,GUERNSEY,SENECAVILLE,5,moist
43782,OH,PERRY,SHAWNEE,5,moist
43783,OH,PERRY,SOMERSET,5,moist
43786,OH,MONROE,STAFFORD,5,moist
43787,OH,MORGAN,STOCKPORT,5,moist
43788,OH,NOBLE,SUMMERFIELD,5,moist
43791,OH,MUSKINGUM,WHITE COTTAGE,5,moist
43793,OH,MONROE,WOODSFIELD,5,moist
43802,OH,MUSKINGUM,ADAMSVILLE,5,moist
43803,OH,COSHOCTON,BAKERSVILLE,5,moist
43804,OH,TUSCARAWAS,BALTIC,5,moist
43805,OH,COSHOCTON,BLISSFIELD,5,moist
43811,OH,COSHOCTON,CONESVILLE,5,moist
43812,OH,COSHOCTON,COSHOCTON,5,moist
43821,OH,MUSKINGUM,DRESDEN,5,moist
43822,OH,MUSKINGUM,FRAZEYSBURG,5,moist
43824,OH,COSHOCTON,FRESNO,5,moist
43830,OH,MUSKINGUM,NASHPORT,5,moist
43832,OH,TUSCARAWAS,NEWCOMERSTOWN,5,moist
43836,OH,COSHOCTON,PLAINFIELD,5,moist
43837,OH,TUSCARAWAS,PORT WASHINGTON,5,moist
43840,OH,TUSCARAWAS,STONE CREEK,5,moist
43842,OH,MUSKINGUM,TRINWAY,5,moist
43843,OH,COSHOCTON,WALHONDING,5,moist
43844,OH,COSHOCTON,WARSAW,5,moist
43845,OH,COSHOCTON,WEST LAFAYETTE,5,moist
43901,OH,JEFFERSON,ADENA,5,moist
43902,OH,BELMONT,ALLEDONIA,5,moist
43903,OH,JEFFERSON,AMSTERDAM,5,moist
43905,OH,BELMONT,BARTON,5,moist
43906,OH,BELMONT,BELLAIRE,5,moist
43907,OH,HARRISON,CADIZ,5,moist
43908,OH,JEFFERSON,BERGHOLZ,5,moist
43909,OH,BELMONT,BLAINE,5,moist
43910,OH,JEFFERSON,BLOOMINGDALE,5,moist
43912,OH,BELMONT,BRIDGEPORT,5,moist
43913,OH,JEFFERSON,BRILLIANT,5,moist
43914,OH,MONROE,CAMERON,5,moist
43915,OH,MONROE,CLARINGTON,5,moist
43916,OH,BELMONT,COLERAIN,5,moist
43917,OH,JEFFERSON,DILLONVALE,5,moist
43920,OH,COLUMBIANA,EAST LIVERPOOL,5,moist
43925,OH,JEFFERSON,EAST SPRINGFIELD,5,moist
43926,OH,JEFFERSON,EMPIRE,5,moist
43927,OH,BELMONT,FAIRPOINT,5,moist
43928,OH,BELMONT,GLENCOE,5,moist
43930,OH,JEFFERSON,HAMMONDSVILLE,5,moist
43931,OH,MONROE,HANNIBAL,5,moist
43932,OH,JEFFERSON,IRONDALE,5,moist
43933,OH,BELMONT,JACOBSBURG,5,moist
43934,OH,BELMONT,LANSING,5,moist
43935,OH,BELMONT,MARTINS FERRY,5,moist
43937,OH,BELMONT,MAYNARD,5,moist
43938,OH,JEFFERSON,MINGO JUNCTION,5,moist
43939,OH,JEFFERSON,MOUNT PLEASANT,5,moist
43940,OH,BELMONT,NEFFS,5,moist
43942,OH,BELMONT,POWHATAN POINT,5,moist
43943,OH,JEFFERSON,RAYLAND,5,moist
43944,OH,JEFFERSON,RICHMOND,5,moist
43945,OH,COLUMBIANA,SALINEVILLE,5,moist
43946,OH,MONROE,SARDIS,5,moist
43947,OH,BELMONT,SHADYSIDE,5,moist
43948,OH,JEFFERSON,SMITHFIELD,5,moist
43950,OH,BELMONT,SAINT CLAIRSVILLE,5,moist
43951,OH,BELMONT,LAFFERTY,5,moist
43952,OH,JEFFERSON,STEUBENVILLE,5,moist
43953,OH,JEFFERSON,STEUBENVILLE,5,moist
43961,OH,JEFFERSON,STRATTON,5,moist
43962,OH,COLUMBIANA,SUMMITVILLE,5,moist
43963,OH,JEFFERSON,TILTONSVILLE,5,moist
43964,OH,JEFFERSON,TORONTO,5,moist
